iter	RMSE
257	0.69031807
258	0.6870900069
259	0.6857962037
260	0.6839802956
261	0.6827786661
262	0.681219649
263	0.6800593164
264	0.6774252571
265	0.6741534017
266	0.6729613023
267	0.6715119339
268	0.6679763274
269	0.6667631814
270	0.6652734874
271	0.6623822731
272	0.6611300539
273	0.660647218
274	0.6593091532
275	0.6585122331
276	0.6567662173
277	0.6558806923
278	0.6551197154
279	0.6530238319
280	0.6524442205
281	0.6494376336
282	0.6488602188
283	0.6483659094
284	0.6476876688
285	0.6469079151
286	0.645105585
287	0.6436152639
288	0.6420394705
289	0.6418773461
290	0.6398569493
291	0.638817597
292	0.6380273529
293	0.6364848294
294	0.6361803949
295	0.6344383699
296	0.6331912869
297	0.6315958652
298	0.6282775216
299	0.6271881428
300	0.6258558522
301	0.6236233363
302	0.6222549408
303	0.6188619463
304	0.6178540215
305	0.6165047025
306	0.6148535553
307	0.6140730319
308	0.6134255088
309	0.6110418208
310	0.6098118472
311	0.6091000821
312	0.6073234063
313	0.6066228043
314	0.6059873546
315	0.6045186122
316	0.604010264
317	0.6034740893
318	0.6006501579
319	0.599415427
320	0.5975680232
321	0.5967485179
322	0.5947185744
323	0.5936394494
324	0.5922209238
325	0.5904724184
326	0.5899331443
327	0.5888572745
328	0.5882549503
329	0.5871421767
330	0.585109588
331	0.5838584649
332	0.5817763437
333	0.5811317141
334	0.580889501
335	0.5801732714
336	0.579371755
337	0.578819512
338	0.5774951825
339	0.5763468626
340	0.5757905593
341	0.5746078372
342	0.5732619519
343	0.5720540935
344	0.570460878
345	0.569032141
346	0.5682543817
347	0.5666545548
348	0.5655537232
349	0.5641113177
350	0.5625314632
351	0.5599117624
352	0.5597395987
353	0.5588002269
354	0.5576806938
355	0.5566756461
356	0.5549217354
357	0.552996733
358	0.5526484226
359	0.5516829886
360	0.5506658294
361	0.5498376592
362	0.5485619113
363	0.5476518698
364	0.5458747301
365	0.5452592114
366	0.5439952004
367	0.5417615128
368	0.5409594696
369	0.5387004953
370	0.537835478
371	0.5356711383
372	0.5348022833
373	0.5345176182
374	0.533259643
375	0.5320142315
376	0.5309862217
377	0.5296713529
378	0.5284453605
379	0.5271748427
380	0.5259310401
381	0.5247706534
382	0.5239488454
383	0.5235142232
384	0.5225480686
385	0.5210829957
386	0.5201074964
387	0.519153775
388	0.5177303451
389	0.5166669673
390	0.5158004066
391	0.5155431872
392	0.5146939433
393	0.5129948066
394	0.5110409689
395	0.5104025797
396	0.5091890135
397	0.5081806357
398	0.5073714029
399	0.5070173554
400	0.5066950218
401	0.5055408797
402	0.5044344405
403	0.5038363234
404	0.5023675372
405	0.5012452272
406	0.4999730979
407	0.4993920739
408	0.498745191
409	0.4979354917
410	0.4973006758
411	0.4965135023
412	0.496262547
413	0.495682554
414	0.4952477691
415	0.4943865407
416	0.4936835158
417	0.4929458933
418	0.4924462188
419	0.4919306545
420	0.4913403264
421	0.4905278908
422	0.4899634516
423	0.489270153
424	0.4886661123
425	0.4881994238
426	0.4875713083
427	0.486392364
428	0.4855836748
429	0.4847419502
430	0.4837106794
431	0.4829318901
432	0.4823020577
433	0.4812725999
434	0.4801276611
435	0.4794934872
436	0.4788371748
437	0.4782985195
438	0.4773322373
439	0.4762250933
440	0.4756482636
441	0.4752567189
442	0.4750798556
443	0.4734467981
444	0.4727389082
445	0.4724609991
446	0.4715969962
447	0.47070199
448	0.4700936103
449	0.4693884292
450	0.4691707649
451	0.4686423407
452	0.4681865474
453	0.4675162148
454	0.4662063454
455	0.4654528771
456	0.4648388432
457	0.4639495267
458	0.462850046
459	0.4623801455
460	0.4618843849
461	0.4618263837
462	0.4616586714
463	0.4609351404
464	0.4608365334
465	0.4601827599
466	0.4591314047
467	0.4587395271
468	0.4572931179
469	0.4565123713
470	0.4549955938
471	0.4545807227
472	0.454334162
473	0.4538197843
474	0.4528416374
475	0.4526855814
476	0.4521348799
477	0.4511521283
478	0.4502414888
479	0.4497238396
480	0.4491049432
481	0.4483355528
482	0.4480557569
483	0.4473424176
484	0.4461543288
485	0.4457974071
486	0.44518563
487	0.4447948491
488	0.4443712327
489	0.4434301376
490	0.4425553218
491	0.4420464194
492	0.4408221478
493	0.4406752336
494	0.4401936042
495	0.4393637434
496	0.4388096694
497	0.4378579126
498	0.4372206071
499	0.4369426025
500	0.4364454236
501	0.4361656875
502	0.4354152988
503	0.4353302717
504	0.4349460935
505	0.4339615168
506	0.4333780508
507	0.4327527193
508	0.4322448612
509	0.4317840555
510	0.4310353315
511	0.4307319603
512	0.430190047
513	0.4295343811
514	0.4289463184
515	0.4284134157
516	0.42773088
517	0.4271449012
518	0.4267823157
519	0.425290672
520	0.4250313453
521	0.4244814604
522	0.4240374915
523	0.4235169407
524	0.4229542803
525	0.4223128117
526	0.4216691657
527	0.4208196499
528	0.420474805
529	0.4195842169
530	0.419252014
531	0.4189402617
532	0.4183433495
533	0.4176423578
534	0.4169132299
535	0.4164968333
536	0.4160165296
537	0.4157123928
538	0.415388235
539	0.4146985127
540	0.4141804679
541	0.4137775708
542	0.4127966746
543	0.4120453407
544	0.411507591
545	0.4111066567
546	0.41056739
547	0.4099575251
548	0.4095300621
549	0.4087140781
550	0.4077494769
551	0.4072794206
552	0.4062481519
553	0.4056808413
554	0.404957737
555	0.4042396741
556	0.403446161
557	0.4033258093
558	0.4021495241
559	0.4015267265
560	0.4011062458
561	0.4005932631
562	0.3995149067
563	0.3990682877
564	0.3985847853
565	0.3980535807
566	0.3973877998
567	0.3970315745
568	0.3966054889
569	0.3962366082
570	0.3957884307
571	0.3952242903
572	0.3947403112
573	0.3944237135
574	0.3940776092
575	0.3927258707
576	0.3922219975
577	0.3919467274
578	0.3912501412
579	0.3903649581
580	0.3902492704
581	0.3895037697
582	0.3890291862
583	0.3887292865
584	0.388387637
585	0.38774985
586	0.3869319036
587	0.3863881055
588	0.3859320601
589	0.385665829
590	0.3852334769
591	0.3848362623
592	0.3841057732
593	0.3832160596
594	0.3829753486
595	0.3825671661
596	0.3822787143
597	0.3816646939
598	0.3812664787
599	0.3807690326
600	0.3804740188
601	0.3800888233
602	0.3793142682
603	0.379094475
604	0.378630113
605	0.3783550185
606	0.3779698629
607	0.3773795922
608	0.3768533251
609	0.3763223107
610	0.3756512013
611	0.3753270591
612	0.3745952949
613	0.3743834945
614	0.3738069319
615	0.3736986269
616	0.3733638029
617	0.3724283134
618	0.3719941088
619	0.3712400282
620	0.3706391335
621	0.3701168537
622	0.3696340554
623	0.3689672967
624	0.3685392527
625	0.3676036836
626	0.3673354744
627	0.3672393874
628	0.3666405802
629	0.3663908361
630	0.3655976093
631	0.3647622032
632	0.3643648087
633	0.3641218543
634	0.3637736725
635	0.3633355234
636	0.3631437654
637	0.3625335724
638	0.3617337001
639	0.3611396509
640	0.3603827174
641	0.3598332025
642	0.3594473947
643	0.3591807552
644	0.3588361487
645	0.3584276284
646	0.3577401835
647	0.3574530094
648	0.3570007047
649	0.3565351983
650	0.3562468098
651	0.3553773838
652	0.3549058268
653	0.3544145922
654	0.3538474776
655	0.3533118124
656	0.3531538249
657	0.3528113507
658	0.3520319872
659	0.3518876739
660	0.3512286122
661	0.3507511875
662	0.3503274894
663	0.349761372
664	0.3493917006
665	0.3491726996
666	0.3488541023
667	0.3485081259
668	0.3480295478
669	0.3475841655
670	0.3472337384
671	0.3459309169
672	0.345611959
673	0.3453996029
674	0.3449310678
675	0.3443737579
676	0.3441492154
677	0.3437728203
678	0.3433330304
679	0.34265808
680	0.3424823585
681	0.3420528724
682	0.341880171
683	0.3414953523
684	0.340994912
685	0.3406628913
686	0.3400591554
687	0.339750723
688	0.3394437783
689	0.3393820536
690	0.3388450845
691	0.338514992
692	0.338497474
693	0.3383041348
694	0.3381094386
695	0.3378559096
696	0.3374116177
697	0.3365258084
698	0.336399414
699	0.3359937632
700	0.3356436019
701	0.335090364
702	0.3347494963
703	0.3345351204
704	0.333590308
705	0.3332150173
706	0.3328061074
707	0.3325334815
708	0.3317997798
709	0.3314501997
710	0.3311529789
711	0.3306601436
712	0.3303923894
713	0.3300992663
714	0.3297571593
715	0.3293675727
716	0.328937768
717	0.3284849454
718	0.3282716101
719	0.3278407572
720	0.3276258399
721	0.3273948148
722	0.3271398304
723	0.326895896
724	0.3267320673
725	0.3262539076
726	0.3260460227
727	0.3256023134
728	0.3253570204
729	0.3250274142
730	0.3246346598
731	0.324274088
732	0.3236281894
733	0.323415243
734	0.3233405923
735	0.3228814136
736	0.3226298576
737	0.3216666757
738	0.3211915908
739	0.3204107997
740	0.3202789815
741	0.3198553189
742	0.3194975195
743	0.3190069391
744	0.318738165
745	0.3183649464
746	0.3181673634
747	0.3180326652
748	0.3177737817
749	0.3172021377
750	0.3168297269
751	0.3162464388
752	0.3159931411
753	0.3153458278
754	0.3148723601
755	0.3144269685
756	0.3142263145
757	0.3135232387
758	0.3131905255
759	0.312851418
760	0.3124122065
761	0.3121043853
762	0.3118612374
763	0.3115328281
764	0.3112413529
765	0.3109113429
766	0.3105646005
767	0.310043935
768	0.3096705241
769	0.3094756679
770	0.3093862775
771	0.3089318151
772	0.3082087453
773	0.3080392927
774	0.3076251743
775	0.3072489528
776	0.307031331
777	0.306751127
778	0.3062392333
779	0.3058844102
780	0.3053125837
781	0.3046915014
782	0.3043072822
783	0.3039874135
784	0.3034072808
785	0.3032259517
786	0.3029483136
787	0.3026373955
788	0.3022860735
789	0.3020470831
790	0.3014754223
791	0.3011944666
792	0.3008739441
793	0.3005969401
794	0.2997491525
795	0.2992716672
796	0.2991129071
797	0.2988268483
798	0.2984142703
799	0.2982607833
800	0.2977899473
801	0.2975891695
802	0.2971229896
803	0.2968224624
804	0.2965280554
805	0.2960962263
806	0.2958748615
807	0.2958231055
808	0.2954994997
809	0.2952268464
810	0.2949447566
811	0.2947982639
812	0.2945093088
813	0.2940768435
814	0.2938488971
815	0.2933517932
816	0.2930692527
817	0.2926769319
818	0.2924867787
819	0.2921558131
820	0.2916426799
821	0.2914407694
822	0.2910956205
823	0.2909331233
824	0.2905795333
825	0.2904105296
826	0.290014856
827	0.2895173209
828	0.2888345405
829	0.2884823226
830	0.2881029496
831	0.288028453
832	0.2876934628
833	0.2874078586
834	0.2872371007
835	0.2869763037
836	0.2866437463
837	0.2862469274
838	0.2859959206
839	0.2852227078
840	0.2849605355
841	0.2847855655
842	0.2846556761
843	0.2842125924
844	0.283852968
845	0.2835682453
846	0.2833892896
847	0.283164824
848	0.2830593587
849	0.2824593527
850	0.2822284576
851	0.2818626575
852	0.2815742846
853	0.2811356535
854	0.281036126
855	0.2807222931
856	0.2803448958
857	0.2799661765
858	0.2797281127
859	0.2795984123
860	0.2793706456
861	0.2791550693
862	0.2788215598
863	0.2784503658
864	0.2783479594
865	0.2780080691
866	0.2778419879
867	0.2774339898
868	0.2770821291
869	0.2766466335
870	0.2763912837
871	0.2763067084
872	0.2760317768
873	0.2758282305
874	0.2755788524
875	0.2752749046
876	0.2747077471
877	0.2744225716
878	0.2741903574
879	0.2740500799
880	0.2737876768
881	0.2735122989
882	0.273319036
883	0.2730355431
884	0.2727020952
885	0.2722852611
886	0.2716025702
887	0.2711909324
888	0.2709108298
889	0.2708077294
890	0.2706149693
891	0.2703663264
892	0.2701603723
893	0.2697807303
894	0.269487304
895	0.2690586214
896	0.2688580939
897	0.2684906742
898	0.2681860749
899	0.267860139
900	0.2677561667
901	0.2672401756
902	0.2670687468
903	0.2667370913
904	0.2664962711
905	0.2663484346
906	0.265856619
907	0.265498697
908	0.2653103188
909	0.2648128686
910	0.2645847238
911	0.2638998599
912	0.2636320191
913	0.2633214072
914	0.2630113116
915	0.262737939
916	0.2626760896
917	0.2625224886
918	0.262325707
919	0.2622173668
920	0.262079461
921	0.2617066694
922	0.2612361448
923	0.2606078402
924	0.2600481618
925	0.2598305934
926	0.2596312653
927	0.2595565807
928	0.2591438956
929	0.2589380142
930	0.258544434
931	0.2583423035
932	0.2578158567
933	0.2576522521
934	0.2573254805
935	0.2570115544
936	0.2568451728
937	0.2565493472
938	0.2562239166
939	0.2559332553
940	0.255539882
941	0.255090333
942	0.2549692877
943	0.2548030595
944	0.2545251817
945	0.2542901776
946	0.2539454454
947	0.253774158
948	0.2536252293
949	0.2534144443
950	0.2531620664
951	0.2530127223
952	0.2527375011
953	0.2523760122
954	0.2520746972
955	0.2520191185
956	0.2517253895
957	0.2515378148
958	0.2513176959
959	0.2511487163
960	0.2509090645
961	0.2503977187
962	0.250117183
963	0.2497254812
964	0.2494905185
965	0.2491954998
966	0.2488122928
967	0.2485486442
968	0.2483404763
969	0.2480510794
970	0.2476747075
971	0.2474567724
972	0.2472927802
973	0.2471426987
974	0.2469540817
975	0.2466583405
976	0.2464194174
977	0.2461419242
978	0.2458848944
979	0.2455966158
980	0.2450442174
981	0.2449519479
982	0.2446736046
983	0.2440984165
984	0.2437203561
985	0.2432522696
986	0.2431050723
987	0.2428976903
988	0.2425505004
989	0.2423280463
990	0.2420697052
991	0.241972952
992	0.2418159609
993	0.2414374185
994	0.2412114375
995	0.2408205458
996	0.2404050094
997	0.2401755137
998	0.2400204945
999	0.2397478342
1000	0.2393882908
1001	0.2393071982
1002	0.2391490529
1003	0.2389914273
1004	0.2387091376
1005	0.2383993248
1006	0.2381354351
1007	0.2376782052
1008	0.237394712
1009	0.2371843341
1010	0.2370850291
1011	0.2368943779
1012	0.2367721309
1013	0.2366536094
1014	0.2365200513
1015	0.2361215591
1016	0.2359888191
1017	0.2357944173
1018	0.2355737215
1019	0.2354103659
1020	0.2352632211
1021	0.2349845089
1022	0.2345222668
1023	0.2344016915
1024	0.2342863662
1025	0.2340358483
1026	0.2337722935
1027	0.2335030476
1028	0.2333981548
1029	0.2330162984
1030	0.2329314429
1031	0.2326812816
1032	0.2325391091
1033	0.2323141644
1034	0.2321618645
1035	0.2319407413
1036	0.2316177584
1037	0.231390875
1038	0.2311939036
1039	0.231033189
1040	0.230881524
1041	0.2307348439
1042	0.2306682857
1043	0.23043981
1044	0.2301841807
1045	0.2300747853
1046	0.2299667192
1047	0.2297616239
1048	0.2296361624
1049	0.2292342488
1050	0.2291448908
1051	0.2290121447
1052	0.2289191868
1053	0.2286696846
1054	0.2283179199
1055	0.2279922225
1056	0.2279207295
1057	0.2276046053
1058	0.2275133361
1059	0.2273494747
1060	0.2271187757
1061	0.2269424675
1062	0.22675506
1063	0.2265262614
1064	0.2262591206
1065	0.2260695616
1066	0.2256253246
1067	0.225379633
1068	0.2250160017
1069	0.2247933631
1070	0.2245999662
1071	0.2244104203
1072	0.2239403818
1073	0.223637182
1074	0.2234984245
1075	0.2232016789
1076	0.2231568891
1077	0.2230698432
1078	0.2228912658
1079	0.2227246972
1080	0.2225768163
1081	0.2223065738
1082	0.2221574143
1083	0.2219251209
1084	0.2218517477
1085	0.2217492845
1086	0.2214492568
1087	0.2211432352
1088	0.2210132146
1089	0.2208246901
1090	0.2206145681
1091	0.2204747469
1092	0.220152749
1093	0.219903005
1094	0.2196630193
1095	0.2193187926
1096	0.2192343785
1097	0.2191124957
1098	0.2188757188
1099	0.2186629858
1100	0.2183594376
1101	0.2181428498
1102	0.2180938926
1103	0.2179099566
1104	0.2175239025
1105	0.2173260111
1106	0.2171789705
1107	0.2169877313
1108	0.2169033441
1109	0.2167700936
1110	0.2165764421
1111	0.2163841752
1112	0.2160469287
1113	0.2157277267
1114	0.2156816036
1115	0.2155188246
1116	0.2154004776
1117	0.2151044254
1118	0.2150315333
1119	0.2148720099
1120	0.2147485137
1121	0.2145464516
1122	0.2142302281
1123	0.2139338513
1124	0.2136516319
1125	0.2135644912
1126	0.2132356256
1127	0.2129959888
1128	0.212823072
1129	0.2126337005
1130	0.2124247802
1131	0.2123038653
1132	0.2121468062
1133	0.2119465916
1134	0.2115578525
1135	0.2112778952
1136	0.211022355
1137	0.2108832793
1138	0.2106466247
1139	0.2104858563
1140	0.2101934965
1141	0.2100654353
1142	0.2099940374
1143	0.2098706124
1144	0.2097326023
1145	0.2094204053
1146	0.2092935404
1147	0.2091763714
1148	0.2086505041
1149	0.2085359885
1150	0.2084342084
1151	0.2082989845
1152	0.2081302461
1153	0.2080569461
1154	0.2078574993
1155	0.2076499999
1156	0.2075262653
1157	0.2073813493
1158	0.2072517156
1159	0.2068762317
1160	0.2065933253
1161	0.2064679508
1162	0.2062815502
1163	0.2061468777
1164	0.2059641671
1165	0.2057247814
1166	0.2055651267
1167	0.2053673446
1168	0.2051557994
1169	0.204944225
1170	0.2045818833
1171	0.2044677581
1172	0.2043693275
1173	0.2042650007
1174	0.203932168
1175	0.2035798669
1176	0.2035314612
1177	0.20326446
1178	0.2029808265
1179	0.2028026364
1180	0.202546526
1181	0.2024824585
1182	0.2022730529
1183	0.2021427007
1184	0.2020241091
1185	0.2018890563
1186	0.2017574715
1187	0.2015522078
1188	0.2013760365
1189	0.2011812005
1190	0.2009232505
1191	0.2008264306
1192	0.2007428066
1193	0.2005643704
1194	0.2004222523
1195	0.2002664058
1196	0.2000536547
1197	0.1999688609
1198	0.1997767632
1199	0.1995904411
1200	0.199480171
1201	0.1990796684
1202	0.1987684023
1203	0.19858831
1204	0.1984351462
1205	0.1982491553
1206	0.1979912617
1207	0.1978094108
1208	0.197694806
1209	0.1975504276
1210	0.197369367
1211	0.1970778121
1212	0.1969179822
1213	0.1967981276
1214	0.1967162333
1215	0.1965121193
1216	0.19633388
1217	0.1962511661
1218	0.1960848095
1219	0.1959095353
1220	0.1956983922
1221	0.1955072505
1222	0.1954237888
1223	0.1951655978
1224	0.1949163709
1225	0.194777606
1226	0.19471112
1227	0.1944736029
1228	0.1943261741
1229	0.1940885259
1230	0.1939873813
1231	0.1939153786
1232	0.193759892
1233	0.1936403016
1234	0.1935256324
1235	0.1934264466
1236	0.1932581516
1237	0.193112668
1238	0.1930107977
1239	0.1929514252
1240	0.1927011232
1241	0.1925299819
1242	0.1923865336
1243	0.1922333495
1244	0.1921084029
1245	0.1919018901
1246	0.1918007759
1247	0.1916791815
1248	0.1915464342
1249	0.191319488
1250	0.191202424
1251	0.1909871003
1252	0.1908429226
1253	0.1906990274
1254	0.1904699498
1255	0.1902260432
1256	0.190073814
1257	0.1899617858
1258	0.1898637242
1259	0.1895834211
1260	0.1892587875
1261	0.1889512205
1262	0.1887949188
1263	0.1886854032
1264	0.1884296855
1265	0.1882534193
1266	0.1880293765
1267	0.187869946
1268	0.187686659
1269	0.1875066635
1270	0.1873672853
1271	0.1872582679
1272	0.1870862913
1273	0.1869393275
1274	0.1868133102
1275	0.1867257974
1276	0.1866647406
1277	0.1865171333
1278	0.1864286351
1279	0.1863375907
1280	0.1861116104
1281	0.1859791466
1282	0.1857150929
1283	0.1855885095
1284	0.1854857614
1285	0.1853201641
1286	0.1852294264
1287	0.1852113719
1288	0.1850413276
1289	0.1850193351
1290	0.1847849435
1291	0.1845878524
1292	0.1845552536
1293	0.1845281483
1294	0.1844316821
1295	0.1842932846
1296	0.1841561571
1297	0.1839531985
1298	0.1837521257
1299	0.1835377069
1300	0.1834530063
1301	0.1833400129
1302	0.1832034498
1303	0.1830409176
1304	0.182914016
1305	0.1828540512
1306	0.1827205276
1307	0.182634261
1308	0.1824983183
1309	0.1822651687
1310	0.1821196736
1311	0.1819307752
1312	0.1817486443
1313	0.1816170101
1314	0.1814024941
1315	0.1812604051
1316	0.1809539555
1317	0.1807725308
1318	0.1806196439
1319	0.1805214182
1320	0.1804052598
1321	0.1801882509
1322	0.1800208931
1323	0.1797677282
1324	0.1796064081
1325	0.1794123625
1326	0.1792204399
1327	0.1791820526
1328	0.1790930617
1329	0.1789350137
1330	0.178689391
1331	0.1785977255
1332	0.17849524
1333	0.1783687442
1334	0.1781661229
1335	0.1779493768
1336	0.1777070691
1337	0.177575344
1338	0.1772977403
1339	0.1771099907
1340	0.1770793639
1341	0.1768659816
1342	0.1767668571
1343	0.1766398437
1344	0.1764236078
1345	0.1762452793
1346	0.1760032015
1347	0.1759529068
1348	0.1757668945
1349	0.1756255475
1350	0.1755224482
1351	0.1754472288
1352	0.1752013327
1353	0.1750287071
1354	0.1748954176
1355	0.1747527722
1356	0.1745543112
1357	0.1744761187
1358	0.1743941135
1359	0.1743368
1360	0.1741949778
1361	0.174079552
1362	0.1739170967
1363	0.1736992922
1364	0.1735418265
1365	0.1734321924
1366	0.1732798277
1367	0.1731444292
1368	0.1729474726
1369	0.1728102815
1370	0.1727543437
1371	0.1726962781
1372	0.1724987859
1373	0.1723341515
1374	0.1722219738
1375	0.1720585795
1376	0.1719222698
1377	0.1718667952
1378	0.1717706259
1379	0.1715290312
1380	0.1713621504
1381	0.1712164407
1382	0.1711667615
1383	0.1710430681
1384	0.1709200737
1385	0.1707705849
1386	0.1706641252
1387	0.1704436538
1388	0.17020186
1389	0.1700606226
1390	0.1699600884
1391	0.169803358
1392	0.1696159573
1393	0.1694517401
1394	0.1693027061
1395	0.169183197
1396	0.1690367379
1397	0.16890028
1398	0.1688083697
1399	0.1686817503
1400	0.1685340617
1401	0.1682972339
1402	0.1682080104
1403	0.1681208604
1404	0.1679677972
1405	0.1678653422
1406	0.1677029916
1407	0.1675724142
1408	0.1674152384
1409	0.1672664147
1410	0.1670660897
1411	0.1669625326
1412	0.1667391905
1413	0.1666389879
1414	0.1665935707
1415	0.1664311985
1416	0.1663700492
1417	0.1662941269
1418	0.166209082
1419	0.1660941276
1420	0.1660434279
1421	0.1659443756
1422	0.1658616752
1423	0.1657675817
1424	0.1656089915
1425	0.165449576
1426	0.1652989351
1427	0.1651882046
1428	0.1650082988
1429	0.1648524836
1430	0.1647102138
1431	0.1645379203
1432	0.1644267462
1433	0.1643394155
1434	0.1642802163
1435	0.1641095757
1436	0.1639526286
1437	0.1638272627
1438	0.1637379493
1439	0.1636402469
1440	0.1635539129
1441	0.1634039621
1442	0.1632883267
1443	0.1630984668
1444	0.162890192
1445	0.1628657437
1446	0.1627517797
1447	0.1626999262
1448	0.1625260186
1449	0.1623925148
1450	0.1622170719
1451	0.1620597485
1452	0.1619143216
1453	0.1618371912
1454	0.161715936
1455	0.1615859948
1456	0.1615040646
1457	0.1613278189
1458	0.1612471963
1459	0.1610625741
1460	0.1609533411
1461	0.1608549068
1462	0.1607088668
1463	0.160556374
1464	0.1604469715
1465	0.160359936
1466	0.1601247414
1467	0.1600362787
1468	0.1599800922
1469	0.1598562467
1470	0.15975868
1471	0.1595925736
1472	0.1594184003
1473	0.1592242458
1474	0.1590220226
1475	0.1589721643
1476	0.1588494637
1477	0.1587475651
1478	0.1585967576
1479	0.1584596234
1480	0.1584257033
1481	0.1583213632
1482	0.1582494668
1483	0.158127152
1484	0.1578898914
1485	0.1578268129
1486	0.1577132091
1487	0.1574319954
1488	0.157250538
1489	0.1571488807
1490	0.1570373693
1491	0.1569246872
1492	0.1568148348
1493	0.1567385004
1494	0.1567088909
1495	0.1565343374
1496	0.1564405422
1497	0.1562477175
1498	0.1560762583
1499	0.1559615687
1500	0.1557754075
1501	0.1557329819
1502	0.1555766158
1503	0.1554915324
1504	0.155408143
1505	0.1552722926
1506	0.155168203
1507	0.1549209342
1508	0.1548551016
1509	0.1546914515
1510	0.1545917282
1511	0.1544746531
1512	0.1541995794
1513	0.1540201608
1514	0.1538110264
1515	0.153766347
1516	0.1536344981
1517	0.1534598157
1518	0.153409556
1519	0.1533125981
1520	0.153225095
1521	0.1531380541
1522	0.153095049
1523	0.1529423838
1524	0.1528366782
1525	0.1526951072
1526	0.1526199139
1527	0.1524485461
1528	0.1522506457
1529	0.1520712457
1530	0.1520205348
1531	0.151909016
1532	0.151770765
1533	0.1515469849
1534	0.1514146021
1535	0.1513536474
1536	0.1512065455
1537	0.151088797
1538	0.1509721914
1539	0.1507906589
1540	0.1507467617
1541	0.1505908308
1542	0.1505578098
1543	0.1504856212
1544	0.1502954832
1545	0.1502054476
1546	0.1500405555
1547	0.1498235216
1548	0.1497269485
1549	0.1496590705
1550	0.1495806262
1551	0.1494517716
1552	0.1494280918
1553	0.1493293774
1554	0.1492493484
1555	0.149045877
1556	0.148942743
1557	0.1487420975
1558	0.1485622348
1559	0.148445068
1560	0.1483582028
1561	0.1482638518
1562	0.1482101917
1563	0.1481361172
1564	0.1480270942
1565	0.1479650404
1566	0.1477755488
1567	0.1476291054
1568	0.1475390967
1569	0.1474253877
1570	0.1473605124
1571	0.1471738581
1572	0.147119154
1573	0.1470309048
1574	0.1469847757
1575	0.1468736877
1576	0.1466666486
1577	0.1465600534
1578	0.1465109531
1579	0.1463816475
1580	0.1462510429
1581	0.1461547278
1582	0.1460199477
1583	0.1459429417
1584	0.1458996887
1585	0.14577438
1586	0.1456750277
1587	0.1455269346
1588	0.145388362
1589	0.1453500275
1590	0.1452841765
1591	0.1451619034
1592	0.1450868021
1593	0.1450052733
1594	0.1448339109
1595	0.1447640263
1596	0.1445675979
1597	0.1444878659
1598	0.1443842936
1599	0.1443206084
1600	0.1442160468
1601	0.1441443299
1602	0.1440135664
1603	0.1439283172
1604	0.1438436909
1605	0.1438092881
1606	0.143759138
1607	0.1436286245
1608	0.1434744452
1609	0.1434116386
1610	0.1432065363
1611	0.1431404004
1612	0.1430722417
1613	0.1429480841
1614	0.1428635919
1615	0.1427684929
1616	0.1425803447
1617	0.1425426825
1618	0.1423460399
1619	0.1422859893
1620	0.1421732129
1621	0.1420354878
1622	0.1419347167
1623	0.1418479186
1624	0.1417808206
1625	0.1416307781
1626	0.1415452575
1627	0.1414402291
1628	0.1413641755
1629	0.1411634485
1630	0.1410972561
1631	0.1410101047
1632	0.1409373448
1633	0.1407472954
1634	0.1406076149
1635	0.1405420074
1636	0.1404669693
1637	0.1403711732
1638	0.1402564747
1639	0.140180099
1640	0.1400709403
1641	0.1399731969
1642	0.139935571
1643	0.1398657405
1644	0.1397481158
1645	0.1396271138
1646	0.1394806158
1647	0.1394081382
1648	0.1393068901
1649	0.1391338397
1650	0.1390386427
1651	0.138681833
1652	0.1385368385
1653	0.138427395
1654	0.1383945317
1655	0.1383560764
1656	0.1382529708
1657	0.1381112646
1658	0.137978213
1659	0.1379330049
1660	0.1378718288
1661	0.1377795685
1662	0.1376601601
1663	0.1376185504
1664	0.1374682575
1665	0.1373164049
1666	0.1373016902
1667	0.1371930163
1668	0.1370195435
1669	0.1370107534
1670	0.1368168569
1671	0.1366499518
1672	0.1365251622
1673	0.136385384
1674	0.1362270245
1675	0.1360355868
1676	0.135863928
1677	0.1357754614
1678	0.1356575153
1679	0.1356009013
1680	0.1354996732
1681	0.1354527153
1682	0.1353089541
1683	0.1352504112
1684	0.135136864
1685	0.1349934686
1686	0.1349328311
1687	0.1347907381
1688	0.1347347524
1689	0.1345697489
1690	0.1344782199
1691	0.1344132322
1692	0.1342193913
1693	0.1341287399
1694	0.1340472644
1695	0.1340066874
1696	0.1338243198
1697	0.1336831455
1698	0.1336403405
1699	0.1335127881
1700	0.1334717639
1701	0.1333481842
1702	0.1331866721
1703	0.1330796118
1704	0.133036541
1705	0.1328884337
1706	0.1328370429
1707	0.1327352714
1708	0.1326191945
1709	0.1325535958
1710	0.1324445802
1711	0.1323353331
1712	0.1322217152
1713	0.1320403268
1714	0.1319611806
1715	0.1319443981
1716	0.1318874816
1717	0.1318332828
1718	0.1317650309
1719	0.1316333953
1720	0.1315693298
1721	0.1314808422
1722	0.1314332171
1723	0.1313744988
1724	0.1312403937
1725	0.1310551271
1726	0.1309084958
1727	0.1308365588
1728	0.1307833253
1729	0.130673021
